CH07_12,LB,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_16,LB,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_18,LB,Low CO2,----,----,----,----,----,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_19,LB,Low CO2,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_23,LB,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_24,LB,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7
CH07_26,LB,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH01_P3,LB,Low CO2,----,----,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_P4,LB,Low CO2,----,----,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH05_1,HB,High CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7,J7
CH05_4,HB,High CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,D/C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH05_11,HB,High CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH05_12,HB,High CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH05_14,HB,High CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6
CH05_17,HB,High CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5
CH05_18,HB,High CO2,----,----,----,J1,J1,J1,J1,J1,J1,J1,D/C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
